,0,1,2,3,4,5
160,0.19806132,0.042862795,0.0075208964,0.004939989,0.011297897,0.025229868
161,0.17983165,0.03598357,0.009004365,0.004889926,0.012226535,0.025291821
162,0.20128067,0.03458206,0.008332105,0.004626768,0.013321487,0.021429965
163,0.19613741,0.04311507,0.008699176,0.004435744,0.013588233,0.023499515
164,0.21750073,0.037012666,0.009923808,0.0050438847,0.011994657,0.020264095
165,0.21520707,0.040737264,0.008336637,0.0039967024,0.012062312,0.027741091
166,0.21654378,0.03383498,0.009070547,0.0043827193,0.011879841,0.021787727
167,0.20827523,0.032458235,0.009229825,0.005342164,0.013266913,0.019533923
168,0.19666632,0.040721033,0.009076472,0.004820183,0.013601355,0.018896604
169,0.21320616,0.038436323,0.008370793,0.004427779,0.011345914,0.027600564
170,0.18257791,0.0406362,0.0094425585,0.0052420506,0.015190083,0.021642804
171,0.1897899,0.050618242,0.008252683,0.004344962,0.011122427,0.025257811
172,0.2067966,0.039379194,0.009061946,0.0039298465,0.012477491,0.022377718
173,0.16925435,0.050542206,0.009174134,0.0058223386,0.013730841,0.01995886
174,0.1397734,0.05976721,0.009004842,0.0054867836,0.013706949,0.02202111
175,0.1820475,0.0418611,0.008697227,0.0045722905,0.011552136,0.022499057
176,0.17745465,0.046014495,0.0091062505,0.005162331,0.0120459,0.02239616
177,0.1769022,0.03507805,0.008735085,0.0044506313,0.013079226,0.029432936
178,0.18323171,0.034747712,0.009747742,0.004779929,0.012489823,0.021503782
179,0.18106423,0.04227981,0.010423669,0.0043518348,0.012530976,0.021819456
180,0.21595362,0.03258026,0.008551326,0.004930875,0.0111795645,0.025619835
181,0.22368725,0.030639412,0.008542445,0.004878285,0.012903341,0.027677294
182,0.22299632,0.03789295,0.008179674,0.0042600143,0.0120450435,0.023349542
183,0.19703083,0.05844452,0.008348689,0.004941902,0.012224071,0.019688264
184,0.22980307,0.031324517,0.008598442,0.004925478,0.013098179,0.020339318
185,0.16581133,0.039350756,0.008110757,0.004606698,0.012858312,0.025406472
186,0.2110117,0.040201034,0.008641837,0.00449759,0.011077623,0.022810968
187,0.18427859,0.047066968,0.008980937,0.004296582,0.012426687,0.024002155
188,0.2399084,0.034362234,0.009290137,0.0047509456,0.011377891,0.024883255
189,0.19491702,0.033267763,0.009236206,0.004774778,0.012462071,0.020786267
190,0.24190722,0.03076645,0.008568752,0.0044949222,0.014396747,0.022750111
191,0.21324335,0.031948663,0.009195922,0.00464115,0.011121336,0.03245209
192,0.23036754,0.034602683,0.008625454,0.0045592375,0.012939309,0.021795388
193,0.19610853,0.041879278,0.009134291,0.004613188,0.012833188,0.020769015
194,0.16762239,0.052436445,0.008144657,0.0048283786,0.010654552,0.021993533
195,0.16501418,0.054842006,0.00932537,0.0047128145,0.01207193,0.019339994
196,0.17151494,0.05340573,0.008493061,0.0047120946,0.010451327,0.02490226
197,0.19537954,0.04333104,0.00906625,0.0047164415,0.013287985,0.01945489
198,0.20096783,0.045689527,0.009174632,0.0044116145,0.010402285,0.022683747
199,0.2107139,0.031445853,0.008736147,0.00563242,0.012646473,0.02205364
200,0.17660475,0.05372944,0.008423378,0.004534984,0.010704196,0.025199953
201,0.22312649,0.033366233,0.009488474,0.0047804737,0.013128868,0.023620142
202,0.19325086,0.03779771,0.008971182,0.004743849,0.011862714,0.02429035
203,0.19597647,0.04020954,0.010237059,0.0049974453,0.011687423,0.021375
204,0.20260847,0.034794804,0.009506574,0.0047306204,0.011581849,0.024574053
205,0.17067853,0.054164547,0.008886688,0.0060334853,0.01123356,0.022344267
206,0.20686121,0.038150836,0.0076725194,0.0049719834,0.01119822,0.030513091
207,0.19824198,0.032575153,0.009264862,0.004504213,0.011228307,0.02757968
208,0.22722766,0.03398991,0.009264126,0.0042162286,0.013695859,0.021596268
209,0.18178459,0.036570914,0.010237189,0.005033966,0.013730667,0.023026265
210,0.19737342,0.034798384,0.009464398,0.004279537,0.012568344,0.022664588
211,0.17278944,0.036628235,0.008694469,0.005151528,0.012539878,0.019839613
212,0.23440646,0.037349325,0.010032629,0.0045012934,0.012991623,0.021065973
213,0.22563839,0.036452435,0.008500469,0.0043765004,0.013236766,0.020607604
214,0.20621434,0.0359711,0.009161407,0.004543331,0.012589323,0.021740545
215,0.18720917,0.034649417,0.008776056,0.00472559,0.012976407,0.021740433
216,0.21315818,0.038737226,0.00920449,0.004666861,0.01306123,0.020329855
217,0.21927671,0.030488053,0.0085503515,0.0045184195,0.012251727,0.02647697
218,0.21446395,0.03158171,0.010094875,0.0051039034,0.012171427,0.022291245
219,0.19718465,0.033435695,0.009603328,0.005225526,0.011425679,0.025734872
220,0.18614909,0.0341643,0.0094181625,0.0047768406,0.01332479,0.01988169
221,0.1830035,0.05390854,0.010227211,0.0065178815,0.011630105,0.026080178
222,0.18418589,0.03902842,0.008782363,0.005773219,0.013108501,0.02025022
223,0.19404873,0.047102492,0.008954904,0.004405763,0.013650741,0.018689273
224,0.17298836,0.044675842,0.007318582,0.00477254,0.011001626,0.028148787
225,0.22149786,0.032872934,0.010443046,0.0052201604,0.013528814,0.02344552
226,0.19493333,0.040178854,0.008729315,0.0056207934,0.013149545,0.019834394
227,0.18271308,0.04203691,0.009733627,0.004982,0.0120518375,0.023398496
228,0.21006235,0.03218787,0.0086526405,0.0046687042,0.012955171,0.022227185
229,0.1689733,0.051977456,0.008770449,0.0049020248,0.013893812,0.018375503
230,0.20116287,0.0386024,0.008714094,0.004605478,0.012890495,0.022199364
231,0.17528087,0.0432303,0.008398205,0.0043091704,0.011012215,0.02479801
232,0.2179698,0.034657057,0.009190325,0.0041609183,0.010990601,0.03448416
233,0.19580297,0.0360501,0.008828512,0.0046504107,0.011621113,0.020860516
234,0.1865101,0.036832653,0.008898867,0.0051014274,0.011643376,0.022915332
235,0.22399226,0.04829325,0.008989731,0.0049961554,0.012037097,0.02338897
236,0.21849838,0.035032827,0.00811654,0.004569095,0.011370153,0.023164393
237,0.23475538,0.038654465,0.009754631,0.0041632815,0.011562814,0.022889575
238,0.20595787,0.032734558,0.008513952,0.004693048,0.012477731,0.02480542
239,0.19150558,0.045074552,0.009126957,0.004624698,0.010297716,0.021898601
240,0.20796047,0.047077715,0.009876222,0.004981797,0.0135654155,0.02164167
241,0.20424332,0.033518653,0.009164733,0.0052812137,0.013365267,0.023196224
242,0.2158397,0.03232003,0.008194154,0.004546047,0.011471776,0.02524463
243,0.17189053,0.053135484,0.008653013,0.0047665327,0.010788215,0.02475377
244,0.21796821,0.032473292,0.008733248,0.004841406,0.010780397,0.02764522
245,0.20757753,0.03988933,0.010053669,0.005328431,0.013231199,0.02387788
246,0.16805592,0.043214187,0.007891798,0.004890355,0.01314076,0.02565413
247,0.19783147,0.036156543,0.008563207,0.0046386393,0.012971913,0.022556271
248,0.22559072,0.035848957,0.008210435,0.00421764,0.011346952,0.0255867
249,0.18302979,0.047040734,0.009075397,0.004243658,0.012073698,0.021213667
250,0.21239111,0.039875552,0.008556716,0.0053876354,0.010967612,0.020178601
251,0.25590643,0.031658567,0.0083980495,0.0050528566,0.01164628,0.026940528
252,0.216067,0.039932705,0.008946318,0.004339637,0.012161965,0.027345277
253,0.19403304,0.035913832,0.009872936,0.005525949,0.013129152,0.01876925
254,0.16340952,0.051326767,0.010179777,0.005636785,0.012985644,0.021130607
255,0.20963636,0.03824941,0.009169284,0.0046451385,0.011312132,0.030667786
256,0.19778046,0.039938577,0.009331896,0.0054655354,0.012337181,0.020260511
257,0.18541822,0.040851627,0.008759537,0.0051952302,0.0120728845,0.021506311
258,0.21383521,0.037419386,0.008707235,0.0043436172,0.012749574,0.020773875
259,0.19203068,0.03856207,0.008251758,0.0049156183,0.012448388,0.020781705
260,0.2022732,0.043532558,0.008809277,0.0049045444,0.010639543,0.022883976
261,0.17300472,0.035753123,0.008146649,0.005259083,0.012773587,0.022937262
262,0.18505102,0.03573015,0.010084578,0.005788931,0.013946993,0.022252185
263,0.17757562,0.037523773,0.009141873,0.004797295,0.01188367,0.024234444
264,0.22838056,0.03274692,0.009534478,0.004435142,0.013117721,0.02191218
265,0.23183115,0.035100278,0.009187006,0.0042197895,0.010126731,0.032280687
266,0.22084492,0.03259396,0.0092745265,0.0043104617,0.011595886,0.024767596
267,0.2040351,0.045360457,0.009675428,0.004168742,0.012087476,0.021505589
268,0.1848673,0.03171445,0.008966278,0.004826198,0.013763587,0.023872267
269,0.21900125,0.03512802,0.008531677,0.0044572875,0.012421018,0.021625267
270,0.19122398,0.04576283,0.009730888,0.0052871015,0.010962234,0.020194918
271,0.15613256,0.04624323,0.008499015,0.005456901,0.013113345,0.019946935
272,0.16446719,0.047173556,0.008531604,0.00540669,0.014856173,0.019059421
273,0.22677489,0.037081707,0.009093399,0.004149541,0.012349324,0.021907143
274,0.23721725,0.04661686,0.010233518,0.0048052496,0.0140056545,0.024923805
275,0.20493065,0.0445064,0.008606682,0.0045193937,0.013076532,0.020588873
276,0.22023201,0.031495627,0.008832189,0.004460839,0.011681278,0.027496213
277,0.21853979,0.03299952,0.008766097,0.0048842886,0.012575601,0.023386845
278,0.23304325,0.03304693,0.010541687,0.0049742344,0.012891358,0.021054558
279,0.21713218,0.04016795,0.00960923,0.005164038,0.0138965035,0.020880545
280,0.21734595,0.04629794,0.008571469,0.004961285,0.0125868935,0.021295564
281,0.2100114,0.030088533,0.008430366,0.0050151404,0.011728186,0.025366867
282,0.19542587,0.036186222,0.00876867,0.0051243803,0.012815126,0.021934945
283,0.20720008,0.0382891,0.009528878,0.004423237,0.011097731,0.023543667
284,0.22106543,0.03660257,0.01035708,0.0063457256,0.013405923,0.02261403
285,0.1703238,0.03977801,0.008993895,0.004969818,0.013431805,0.020181062
286,0.1889058,0.034751847,0.009594007,0.0045482144,0.013366311,0.020795971
287,0.22371376,0.031404845,0.010036362,0.0049533485,0.012036279,0.020556437
288,0.22167104,0.045031972,0.010392085,0.0043543847,0.011964074,0.021519786
289,0.20778303,0.036578212,0.008342916,0.005084804,0.011900053,0.023289012
290,0.18385486,0.04194104,0.008706362,0.0047995267,0.012377738,0.02238952
291,0.20521984,0.030328093,0.009216848,0.004526165,0.011302494,0.026132006
292,0.21702103,0.03690075,0.008349988,0.004349203,0.010838318,0.027001921
293,0.23250616,0.03944713,0.010200934,0.004579056,0.0138025675,0.029657375
294,0.21939449,0.034426354,0.008385095,0.004762336,0.013683305,0.02159193
295,0.17661102,0.039744236,0.009960837,0.005806907,0.012712901,0.019142462
296,0.14320774,0.057784345,0.009788257,0.005596142,0.011938263,0.022151355
297,0.21734571,0.03567335,0.010409739,0.004782965,0.012928704,0.02153266
298,0.21973976,0.03604101,0.008354751,0.0045391363,0.0117429625,0.02816581
299,0.20662268,0.036880042,0.008074528,0.0044580447,0.013148652,0.02229505
300,0.17741856,0.050356507,0.008783375,0.0044469777,0.011019686,0.02131932
301,0.23068127,0.04002383,0.009001467,0.004324544,0.012266838,0.022709418
302,0.209452,0.04526725,0.009201229,0.004810207,0.012065432,0.01991025
303,0.16952384,0.059237003,0.008267273,0.0044902177,0.0127467485,0.022462705
304,0.17086656,0.055059135,0.008819321,0.004432532,0.010375998,0.024132207
305,0.1830873,0.03981341,0.00788203,0.0048050163,0.012679142,0.024052013
306,0.17845257,0.05038804,0.009651539,0.0051459395,0.011429179,0.021050157
307,0.19783741,0.03890059,0.008731489,0.004454707,0.0115305735,0.023166183
308,0.17822665,0.038819216,0.009079777,0.004875064,0.014156346,0.01860348
309,0.18800922,0.046196505,0.008596979,0.004343508,0.012002464,0.021783575
310,0.19144498,0.04672511,0.009475553,0.0043883827,0.011313199,0.020036919
311,0.2222608,0.035767157,0.008562859,0.0045775585,0.011632626,0.021976061
312,0.2071964,0.049665082,0.011258544,0.0051848255,0.014251991,0.018727327
313,0.22127298,0.02927394,0.0093576405,0.004824916,0.0134997815,0.022879658
314,0.20946687,0.04252375,0.009623877,0.0055888514,0.013294269,0.026424563
315,0.20448138,0.04320049,0.009223099,0.005047964,0.01365636,0.019759504
316,0.21966693,0.032073088,0.009084029,0.005559267,0.015172381,0.023113137
317,0.2383922,0.04105336,0.008796566,0.004192249,0.012229323,0.025686096
318,0.23251638,0.03635494,0.010094046,0.004888464,0.011789882,0.023129072
319,0.15765339,0.04514695,0.008728415,0.005355368,0.012146335,0.020812258
320,0.21797238,0.035940267,0.009142818,0.0048489934,0.012991342,0.020878501
321,0.17450428,0.045643933,0.009226241,0.005271793,0.011342321,0.026909607
322,0.20980227,0.0419789,0.008377688,0.0042150696,0.011618918,0.025881624
323,0.1658958,0.053318422,0.009451094,0.005093503,0.011766011,0.020269733
324,0.17295541,0.045802265,0.010177244,0.0058990214,0.013040439,0.021573221
325,0.1989502,0.036662627,0.008156781,0.005131323,0.010318983,0.023250034
326,0.22726156,0.035180055,0.009559147,0.0046404824,0.011603256,0.023172164
327,0.20820877,0.033049617,0.009064673,0.0049112844,0.012111815,0.021158654
328,0.17626831,0.031253006,0.0092265075,0.004981615,0.013385668,0.023632681
329,0.18656456,0.04474336,0.009082483,0.00601015,0.014239757,0.020966193
330,0.2030531,0.0405579,0.009041364,0.00560453,0.012202804,0.020957254
331,0.18184394,0.039393142,0.0090904515,0.0055329734,0.013889102,0.020734586
332,0.24954088,0.033491462,0.008013783,0.00481631,0.011910661,0.026183592
333,0.23324563,0.037939828,0.00807988,0.0041434253,0.012415211,0.022304906
334,0.1631616,0.04241059,0.009636209,0.005279235,0.011638735,0.023203244
335,0.15105109,0.053224754,0.008820726,0.0052396464,0.013082903,0.019230278
336,0.21823741,0.037738897,0.009553045,0.0054174494,0.012187943,0.023879947
337,0.14850633,0.047719207,0.009137317,0.004924272,0.012463256,0.021463916
338,0.18568191,0.055555478,0.008630231,0.005089162,0.0144481165,0.022451852
339,0.22998045,0.033705954,0.009802913,0.0053375266,0.011223057,0.021919858
340,0.18633783,0.037726145,0.010172423,0.0055145877,0.011048627,0.024344927
341,0.22938286,0.030002752,0.00903822,0.00457793,0.01168772,0.024740947
342,0.18243115,0.047578093,0.008726341,0.0044452725,0.010422705,0.024109384
343,0.17896791,0.03558483,0.009625612,0.005117821,0.012705201,0.019844454
344,0.20369214,0.032157045,0.008485199,0.0046845567,0.011387833,0.02528994
345,0.20513058,0.03291001,0.008681795,0.0046561,0.01158518,0.023706406
346,0.22141057,0.04459575,0.009175785,0.004472964,0.01164415,0.024672909
347,0.22547829,0.044377107,0.008298596,0.004224868,0.01043582,0.02420952
348,0.18399036,0.039517075,0.0084180785,0.005045129,0.011867746,0.021339502
349,0.24201126,0.037130866,0.009088747,0.0044063525,0.010656035,0.023980498
350,0.16039371,0.04703402,0.008912647,0.0056768856,0.013577686,0.020355342
351,0.25368217,0.03289122,0.008880349,0.0047396766,0.012978771,0.02261998
352,0.171969,0.053271387,0.008955679,0.0049027437,0.013192097,0.02116315
353,0.1774239,0.05215158,0.008473817,0.0047010914,0.010301866,0.025531523
354,0.24130374,0.037307583,0.009661786,0.0055635604,0.012304274,0.026124513
355,0.22622474,0.032229085,0.008672091,0.004703843,0.011543994,0.031433694
356,0.21598715,0.038724374,0.008596825,0.0040553007,0.012374433,0.02435651
357,0.20779851,0.029383585,0.008740851,0.0052592875,0.0138254985,0.02224175
358,0.22420715,0.039173223,0.009100866,0.0045386343,0.011165932,0.026776103
359,0.18161237,0.052040126,0.009409896,0.00425531,0.012204631,0.02078018
360,0.21537676,0.036650125,0.008350209,0.004586247,0.011905779,0.023854118
